EDU1_pos;EDU1_text;EDU2_pos;EDU2_text;Text_id;Relation
37;Впрочем, даже в этой ситуации уральские политики старались сохранить лицо,;38;советуя перетерпеть и переждать.;65;background_SN
39;С таким подходом общей картины кризиса не было ни у кого:;40;вот проблемы в банках,;65;no_relation
39;С таким подходом общей картины кризиса не было ни у кого:;41;вот на УГМК продлили ноябрьские праздники,;65;no_relation
39;С таким подходом общей картины кризиса не было ни у кого:;42;но в целом всё отлично и якобы все сокращения касаются только управленцев,;65;no_relation
39;С таким подходом общей картины кризиса не было ни у кого:;43;простые люди не страдают.;65;no_relation
40;вот проблемы в банках,;41;вот на УГМК продлили ноябрьские праздники,;65;joint_M
40;вот проблемы в банках,;42;но в целом всё отлично и якобы все сокращения касаются только управленцев,;65;no_relation
40;вот проблемы в банках,;43;простые люди не страдают.;65;no_relation
41;вот на УГМК продлили ноябрьские праздники,;42;но в целом всё отлично и якобы все сокращения касаются только управленцев,;65;no_relation
41;вот на УГМК продлили ноябрьские праздники,;43;простые люди не страдают.;65;no_relation
42;но в целом всё отлично и якобы все сокращения касаются только управленцев,;43;простые люди не страдают.;65;sequence_M
45;"В распоряжении ""Английское название"" оказалась сводная информация,";46;подготовленная Федерацией профсоюзов Свердловской области по данным членских организаций.;65;same-unit_M
47;Это значит, что ячейки ФПСО отзвонились в Екатеринбург;48;и рассказали руководству региональной федерации,;65;no_relation
47;Это значит, что ячейки ФПСО отзвонились в Екатеринбург;49;что происходит на местах.;65;elaboration_SN
48;и рассказали руководству региональной федерации,;49;что происходит на местах.;65;elaboration_SN
50;В той информации, которой мы обладаем,;51;описана ситуация на 46 заводах, но в нее попали и самые крупные предприятия (НТМК, Уралмашзавод и т.д.).;65;elaboration_SN
53;На 12 предприятиях (25%) уже появилась задолженность по заработной плате,;54;на 13 либо уже проведены,;65;joint_M
53;На 12 предприятиях (25%) уже появилась задолженность по заработной плате,;55;либо в январе-феврале 2009 года начнутся сокращения рабочих.;65;joint_M
54;на 13 либо уже проведены,;55;либо в январе-феврале 2009 года начнутся сокращения рабочих.;65;same-unit_M
56;Лишь единицы заводов не изменили графика работы,;57;большинство же сократили и рабочую неделю, и рабочий день.;65;joint_M
58;Профсоюзы отмечают и нарушения:;59;«Фанком» сократил раздел коллективного договора «Социальные гарантии»,;65;no_relation
58;Профсоюзы отмечают и нарушения:;60;Уральская гидрогеологическая экспедиция не согласовала приказ об изменении режима рабочего времени с профкомом,;65;no_relation
58;Профсоюзы отмечают и нарушения:;61;на Буланашском машзаводе 51 человек уволен якобы по собственному желанию».;65;no_relation
59;«Фанком» сократил раздел коллективного договора «Социальные гарантии»,;60;Уральская гидрогеологическая экспедиция не согласовала приказ об изменении режима рабочего времени с профкомом,;65;joint_M
59;«Фанком» сократил раздел коллективного договора «Социальные гарантии»,;61;на Буланашском машзаводе 51 человек уволен якобы по собственному желанию».;65;joint_M
60;Уральская гидрогеологическая экспедиция не согласовала приказ об изменении режима рабочего времени с профкомом,;61;на Буланашском машзаводе 51 человек уволен якобы по собственному желанию».;65;joint_M
1;##### В религиозном квартале «Варшавских домов» («Батей Ворша») в центре Иерусалима ежедневно и еженочно происходят самые настоящие погромы,;2;сообщает корреспондент «Маарив» Шломо Иерушалми.;66;attribution_NS
3;##### Верующие иудеи ворвалась в дом Мирьям и Авраама Гиршман с молотками и топорами,;4;погромили всю мебель,;66;joint_M
3;##### Верующие иудеи ворвалась в дом Мирьям и Авраама Гиршман с молотками и топорами,;5;облили дом керосином,;66;joint_M
3;##### Верующие иудеи ворвалась в дом Мирьям и Авраама Гиршман с молотками и топорами,;6;жестоко избили ее саму;66;joint_M
3;##### Верующие иудеи ворвалась в дом Мирьям и Авраама Гиршман с молотками и топорами,;7;и облили керосином ее полугодовалую дочку.;66;joint_M
4;погромили всю мебель,;5;облили дом керосином,;66;joint_M
4;погромили всю мебель,;6;жестоко избили ее саму;66;joint_M
4;погромили всю мебель,;7;и облили керосином ее полугодовалую дочку.;66;joint_M
5;облили дом керосином,;6;жестоко избили ее саму;66;joint_M
5;облили дом керосином,;7;и облили керосином ее полугодовалую дочку.;66;joint_M
6;жестоко избили ее саму;7;и облили керосином ее полугодовалую дочку.;66;joint_M
8;Все это сделали,;9;по словам Мирьям,;66;attribution_NS
8;Все это сделали,;10;Гурские хасиды.;66;same-unit_M
9;по словам Мирьям,;10;Гурские хасиды.;66;no_relation
11;##### Женщина обратилась к журналистам светского издания от отчаяния;12;— она сказала,;66;no_relation
11;##### Женщина обратилась к журналистам светского издания от отчаяния;13;что больше никто помогать не желает;66;no_relation
11;##### Женщина обратилась к журналистам светского издания от отчаяния;14;— полиция с гурскими хасидами не связывается.;66;elaboration_SN
12;— она сказала,;13;что больше никто помогать не желает;66;attribution_SN
12;— она сказала,;14;— полиция с гурскими хасидами не связывается.;66;no_relation
13;что больше никто помогать не желает;14;— полиция с гурскими хасидами не связывается.;66;evidence_SN
15;Жители квартала, куда человеку без кипы на голове обычно лучше не заходить, пошли на беспрецедентный шаг;16;— пригласили светских журналистов.;66;elaboration_SN
20;##### Шломо Иерушалми рассказывает,;21;что еще в детстве как-то зашел в квартал без кипы;66;no_relation
20;##### Шломо Иерушалми рассказывает,;22;и сразу получил камнем в голову,;66;no_relation
20;##### Шломо Иерушалми рассказывает,;23;хотя был еще ребенком.;66;no_relation
21;что еще в детстве как-то зашел в квартал без кипы;22;и сразу получил камнем в голову,;66;sequence_M
21;что еще в детстве как-то зашел в квартал без кипы;23;хотя был еще ребенком.;66;contrast_M
22;и сразу получил камнем в голову,;23;хотя был еще ребенком.;66;contrast_M
24;##### Пострадавшие в один голос обвиняют в погромах гурских хасидов,;25;которые, якобы, хотят выгнать из квартала всех его обитателей;66;elaboration_NS
24;##### Пострадавшие в один голос обвиняют в погромах гурских хасидов,;26;и построить там гигантский торговый центр,;66;no_relation
24;##### Пострадавшие в один голос обвиняют в погромах гурских хасидов,;27;который принесет общине огромные прибыли.;66;no_relation
25;которые, якобы, хотят выгнать из квартала всех его обитателей;26;и построить там гигантский торговый центр,;66;no_relation
25;которые, якобы, хотят выгнать из квартала всех его обитателей;27;который принесет общине огромные прибыли.;66;no_relation
26;и построить там гигантский торговый центр,;27;который принесет общине огромные прибыли.;66;elaboration_NS
28;Гурские хасиды отрицают свою причастность к погромам;29;и заявляют,;66;no_relation
28;Гурские хасиды отрицают свою причастность к погромам;30;что все это дело рук ультраортодоксальной общины Нетурей карта.;66;contrast_M
29;и заявляют,;30;что все это дело рук ультраортодоксальной общины Нетурей карта.;66;attribution_SN
32;##### В официальном комментарии полиции говорится,;33;что трое участников «драки», случившейся в квартале в минувшее воскресенье, арестованы.;66;attribution_SN
5;Лицензированная под GNU Free Documentation License (GFDL),;6;за неимением прежде другой лицензии, выражающей желание авторов энциклопедии делиться контентом,;67;cause-effect_NS
5;Лицензированная под GNU Free Documentation License (GFDL),;7;сейчас «Википедия» проходит сложный, но важный процесс перехода на лицензию Creative Commons.;67;background_SN
6;за неимением прежде другой лицензии, выражающей желание авторов энциклопедии делиться контентом,;7;сейчас «Википедия» проходит сложный, но важный процесс перехода на лицензию Creative Commons.;67;no_relation
8;Бывший администратор и действующий пресс-секретарь «Википедии» Анастасия Львова рассказывает о перспективах этой затеи;9;и дает советы «Частному корреспонденту»,;67;joint_M
8;Бывший администратор и действующий пресс-секретарь «Википедии» Анастасия Львова рассказывает о перспективах этой затеи;10;что делать,;67;no_relation
8;Бывший администратор и действующий пресс-секретарь «Википедии» Анастасия Львова рассказывает о перспективах этой затеи;11;чтобы стать первой газетой, которую сможет перепечатывать «Википедия».;67;no_relation
9;и дает советы «Частному корреспонденту»,;10;что делать,;67;elaboration_NS
9;и дает советы «Частному корреспонденту»,;11;чтобы стать первой газетой, которую сможет перепечатывать «Википедия».;67;no_relation
10;что делать,;11;чтобы стать первой газетой, которую сможет перепечатывать «Википедия».;67;purpose_NS
14;##### Запрет на перепечатывание больших текстов и цитат связан именно с копирайтом — впрочем, конечно, в некотором смысле и со стилем текста;15;(для публицистической статьи и для энциклопедической статьи стили, безусловно, различаются).;67;elaboration_NS
16;##### — Если газета будет находиться под лицензией СС,;17;ее тексты можно будет напрямую цитировать при создании статей?;67;condition_SN
18;##### Creative Сommons — это группа лицензий,;19;не каждая из которых разрешена для использования в рамках проектов фонда «Викимедиа».;67;elaboration_NS
20;В частности, запрещены лицензии BY-NC;21;(так как содержимое проектов может использоваться в коммерческих целях);67;cause-effect_NS
20;В частности, запрещены лицензии BY-NC;22;и BY-ND;67;no_relation
20;В частности, запрещены лицензии BY-NC;23;(так как возможность редактирования материала любым участником должна сохраняться,;67;no_relation
20;В частности, запрещены лицензии BY-NC;24;это одна из основ проектов);67;no_relation
20;В частности, запрещены лицензии BY-NC;25;. Следовательно,;67;no_relation
21;(так как содержимое проектов может использоваться в коммерческих целях);22;и BY-ND;67;no_relation
21;(так как содержимое проектов может использоваться в коммерческих целях);23;(так как возможность редактирования материала любым участником должна сохраняться,;67;no_relation
21;(так как содержимое проектов может использоваться в коммерческих целях);24;это одна из основ проектов);67;no_relation
21;(так как содержимое проектов может использоваться в коммерческих целях);25;. Следовательно,;67;no_relation
21;(так как содержимое проектов может использоваться в коммерческих целях);26;если газета будет распространяться под этими лицензиями,;67;no_relation
22;и BY-ND;23;(так как возможность редактирования материала любым участником должна сохраняться,;67;cause-effect_NS
22;и BY-ND;24;это одна из основ проектов);67;no_relation
22;и BY-ND;25;. Следовательно,;67;no_relation
22;и BY-ND;26;если газета будет распространяться под этими лицензиями,;67;no_relation
22;и BY-ND;27;мы сможем использовать ее материалы;67;no_relation
23;(так как возможность редактирования материала любым участником должна сохраняться,;24;это одна из основ проектов);67;cause-effect_NS
23;(так как возможность редактирования материала любым участником должна сохраняться,;25;. Следовательно,;67;no_relation
23;(так как возможность редактирования материала любым участником должна сохраняться,;26;если газета будет распространяться под этими лицензиями,;67;no_relation
23;(так как возможность редактирования материала любым участником должна сохраняться,;27;мы сможем использовать ее материалы;67;no_relation
23;(так как возможность редактирования материала любым участником должна сохраняться,;28;лишь при прямом разрешении,;67;no_relation
24;это одна из основ проектов);25;. Следовательно,;67;no_relation
24;это одна из основ проектов);26;если газета будет распространяться под этими лицензиями,;67;no_relation
24;это одна из основ проектов);27;мы сможем использовать ее материалы;67;no_relation
24;это одна из основ проектов);28;лишь при прямом разрешении,;67;no_relation
24;это одна из основ проектов);29;механизм получения которого описан на странице «Википедия:ДОБРО»,;67;no_relation
25;. Следовательно,;26;если газета будет распространяться под этими лицензиями,;67;same-unit_M
25;. Следовательно,;27;мы сможем использовать ее материалы;67;same-unit_M
25;. Следовательно,;28;лишь при прямом разрешении,;67;no_relation
25;. Следовательно,;29;механизм получения которого описан на странице «Википедия:ДОБРО»,;67;no_relation
25;. Следовательно,;30;и краткая суть которого заключается в том, что для отдельных материалов фактически будет использоваться некая другая лицензия.;67;no_relation
26;если газета будет распространяться под этими лицензиями,;27;мы сможем использовать ее материалы;67;condition_SN
26;если газета будет распространяться под этими лицензиями,;28;лишь при прямом разрешении,;67;no_relation
26;если газета будет распространяться под этими лицензиями,;29;механизм получения которого описан на странице «Википедия:ДОБРО»,;67;no_relation
26;если газета будет распространяться под этими лицензиями,;30;и краткая суть которого заключается в том, что для отдельных материалов фактически будет использоваться некая другая лицензия.;67;no_relation
27;мы сможем использовать ее материалы;28;лишь при прямом разрешении,;67;condition_NS
27;мы сможем использовать ее материалы;29;механизм получения которого описан на странице «Википедия:ДОБРО»,;67;no_relation
27;мы сможем использовать ее материалы;30;и краткая суть которого заключается в том, что для отдельных материалов фактически будет использоваться некая другая лицензия.;67;no_relation
28;лишь при прямом разрешении,;29;механизм получения которого описан на странице «Википедия:ДОБРО»,;67;elaboration_NS
28;лишь при прямом разрешении,;30;и краткая суть которого заключается в том, что для отдельных материалов фактически будет использоваться некая другая лицензия.;67;elaboration_NS
29;механизм получения которого описан на странице «Википедия:ДОБРО»,;30;и краткая суть которого заключается в том, что для отдельных материалов фактически будет использоваться некая другая лицензия.;67;joint_M
33;Лицензия, выбранная сейчас для «Википедии», — это GNU Free Documentation License (GFDL),;34;разработанная и поддерживаемая Фондом свободного программного обеспечения (Free Software Foundation).;67;elaboration_NS
35;##### Эта лицензия,;36;подчеркивающая глубокую связь между «Википедией» и сообществом разработчиков свободного ПО,;67;elaboration_NS
35;##### Эта лицензия,;37;"была первоначально разработана для свободно лицензированной документации на программы;";67;same-unit_M
35;##### Эта лицензия,;38;в итоге при использовании ее в вики-проектах, не только в «Википедии», возникает ряд сложностей с соблюдением лицензии;67;no_relation
35;##### Эта лицензия,;39;(легко решаемых в случае публикации документации и почти нерешаемых в вики);67;no_relation
35;##### Эта лицензия,;40;. Чтобы сделать содержимое «Википедии» проще в использовании и юридически совместимым с иными существующими проектами, содержащими свободный контент,;67;no_relation
36;подчеркивающая глубокую связь между «Википедией» и сообществом разработчиков свободного ПО,;37;"была первоначально разработана для свободно лицензированной документации на программы;";67;no_relation
36;подчеркивающая глубокую связь между «Википедией» и сообществом разработчиков свободного ПО,;38;в итоге при использовании ее в вики-проектах, не только в «Википедии», возникает ряд сложностей с соблюдением лицензии;67;no_relation
36;подчеркивающая глубокую связь между «Википедией» и сообществом разработчиков свободного ПО,;39;(легко решаемых в случае публикации документации и почти нерешаемых в вики);67;no_relation
36;подчеркивающая глубокую связь между «Википедией» и сообществом разработчиков свободного ПО,;40;. Чтобы сделать содержимое «Википедии» проще в использовании и юридически совместимым с иными существующими проектами, содержащими свободный контент,;67;no_relation
36;подчеркивающая глубокую связь между «Википедией» и сообществом разработчиков свободного ПО,;41;фонд «Викимедиа» намерен представить сообществу «Викимедиа» предложение;67;no_relation
37;"была первоначально разработана для свободно лицензированной документации на программы;";38;в итоге при использовании ее в вики-проектах, не только в «Википедии», возникает ряд сложностей с соблюдением лицензии;67;no_relation
37;"была первоначально разработана для свободно лицензированной документации на программы;";39;(легко решаемых в случае публикации документации и почти нерешаемых в вики);67;no_relation
37;"была первоначально разработана для свободно лицензированной документации на программы;";40;. Чтобы сделать содержимое «Википедии» проще в использовании и юридически совместимым с иными существующими проектами, содержащими свободный контент,;67;no_relation
37;"была первоначально разработана для свободно лицензированной документации на программы;";41;фонд «Викимедиа» намерен представить сообществу «Викимедиа» предложение;67;no_relation
37;"была первоначально разработана для свободно лицензированной документации на программы;";42;— все материалы, распространяемые в настоящее время фондом «Викимедиа» под GFDL, сделать доступными также согласно лицензии CC-BY-SA 3.0,;67;no_relation
38;в итоге при использовании ее в вики-проектах, не только в «Википедии», возникает ряд сложностей с соблюдением лицензии;39;(легко решаемых в случае публикации документации и почти нерешаемых в вики);67;elaboration_NS
38;в итоге при использовании ее в вики-проектах, не только в «Википедии», возникает ряд сложностей с соблюдением лицензии;40;. Чтобы сделать содержимое «Википедии» проще в использовании и юридически совместимым с иными существующими проектами, содержащими свободный контент,;67;no_relation
38;в итоге при использовании ее в вики-проектах, не только в «Википедии», возникает ряд сложностей с соблюдением лицензии;41;фонд «Викимедиа» намерен представить сообществу «Викимедиа» предложение;67;no_relation
38;в итоге при использовании ее в вики-проектах, не только в «Википедии», возникает ряд сложностей с соблюдением лицензии;42;— все материалы, распространяемые в настоящее время фондом «Викимедиа» под GFDL, сделать доступными также согласно лицензии CC-BY-SA 3.0,;67;no_relation
38;в итоге при использовании ее в вики-проектах, не только в «Википедии», возникает ряд сложностей с соблюдением лицензии;43;а;67;no_relation
39;(легко решаемых в случае публикации документации и почти нерешаемых в вики);40;. Чтобы сделать содержимое «Википедии» проще в использовании и юридически совместимым с иными существующими проектами, содержащими свободный контент,;67;no_relation
39;(легко решаемых в случае публикации документации и почти нерешаемых в вики);41;фонд «Викимедиа» намерен представить сообществу «Викимедиа» предложение;67;no_relation
39;(легко решаемых в случае публикации документации и почти нерешаемых в вики);42;— все материалы, распространяемые в настоящее время фондом «Викимедиа» под GFDL, сделать доступными также согласно лицензии CC-BY-SA 3.0,;67;no_relation
39;(легко решаемых в случае публикации документации и почти нерешаемых в вики);43;а;67;no_relation
39;(легко решаемых в случае публикации документации и почти нерешаемых в вики);44;в случае импорта из сторонних источников материалов, лицензированных только под CC-BY-SA,;67;no_relation
40;. Чтобы сделать содержимое «Википедии» проще в использовании и юридически совместимым с иными существующими проектами, содержащими свободный контент,;41;фонд «Викимедиа» намерен представить сообществу «Викимедиа» предложение;67;purpose_SN
40;. Чтобы сделать содержимое «Википедии» проще в использовании и юридически совместимым с иными существующими проектами, содержащими свободный контент,;42;— все материалы, распространяемые в настоящее время фондом «Викимедиа» под GFDL, сделать доступными также согласно лицензии CC-BY-SA 3.0,;67;no_relation
40;. Чтобы сделать содержимое «Википедии» проще в использовании и юридически совместимым с иными существующими проектами, содержащими свободный контент,;43;а;67;no_relation
40;. Чтобы сделать содержимое «Википедии» проще в использовании и юридически совместимым с иными существующими проектами, содержащими свободный контент,;44;в случае импорта из сторонних источников материалов, лицензированных только под CC-BY-SA,;67;no_relation
40;. Чтобы сделать содержимое «Википедии» проще в использовании и юридически совместимым с иными существующими проектами, содержащими свободный контент,;45;— сделать возможность их дальнейшего использования под CC-BY-SA (без GFDL).;67;no_relation
41;фонд «Викимедиа» намерен представить сообществу «Викимедиа» предложение;42;— все материалы, распространяемые в настоящее время фондом «Викимедиа» под GFDL, сделать доступными также согласно лицензии CC-BY-SA 3.0,;67;elaboration_NS
41;фонд «Викимедиа» намерен представить сообществу «Викимедиа» предложение;43;а;67;elaboration_NS
41;фонд «Викимедиа» намерен представить сообществу «Викимедиа» предложение;44;в случае импорта из сторонних источников материалов, лицензированных только под CC-BY-SA,;67;no_relation
41;фонд «Викимедиа» намерен представить сообществу «Викимедиа» предложение;45;— сделать возможность их дальнейшего использования под CC-BY-SA (без GFDL).;67;elaboration_NS
42;— все материалы, распространяемые в настоящее время фондом «Викимедиа» под GFDL, сделать доступными также согласно лицензии CC-BY-SA 3.0,;43;а;67;joint_M
42;— все материалы, распространяемые в настоящее время фондом «Викимедиа» под GFDL, сделать доступными также согласно лицензии CC-BY-SA 3.0,;44;в случае импорта из сторонних источников материалов, лицензированных только под CC-BY-SA,;67;no_relation
42;— все материалы, распространяемые в настоящее время фондом «Викимедиа» под GFDL, сделать доступными также согласно лицензии CC-BY-SA 3.0,;45;— сделать возможность их дальнейшего использования под CC-BY-SA (без GFDL).;67;joint_M
43;а;44;в случае импорта из сторонних источников материалов, лицензированных только под CC-BY-SA,;67;no_relation
43;а;45;— сделать возможность их дальнейшего использования под CC-BY-SA (без GFDL).;67;same-unit_M
44;в случае импорта из сторонних источников материалов, лицензированных только под CC-BY-SA,;45;— сделать возможность их дальнейшего использования под CC-BY-SA (без GFDL).;67;condition_SN
46;##### Лицензия GFDL недавно была обновлена до версии 1.3,;47;в которой создана возможность перелицензирования без непосредственного запроса разрешения у каждого из обладателей авторских прав, сделавших вклад в рамках совместной работы.;67;elaboration_NS
48;Решение о том, следует ли обновлять лицензионные условия, тем не менее планируется принять демократическим путем с помощью глобального голосования,;49;охватывающего всё сообщество,;67;elaboration_NS
48;Решение о том, следует ли обновлять лицензионные условия, тем не менее планируется принять демократическим путем с помощью глобального голосования,;50;в котором простое большинство квалифицированных участников будет означать достаточную поддержку такого изменения.;67;elaboration_NS
49;охватывающего всё сообщество,;50;в котором простое большинство квалифицированных участников будет означать достаточную поддержку такого изменения.;67;no_relation
51;Голосование планируется провести до апреля;52;(хотя скорее всего сроки будут опять перенесены,;67;joint_M
51;Голосование планируется провести до апреля;53;учитывая близость апреля);67;no_relation
51;Голосование планируется провести до апреля;54;, а продлится оно, вероятно, от двух до четырех недель.;67;joint_M
52;(хотя скорее всего сроки будут опять перенесены,;53;учитывая близость апреля);67;cause-effect_NS
52;(хотя скорее всего сроки будут опять перенесены,;54;, а продлится оно, вероятно, от двух до четырех недель.;67;joint_M
53;учитывая близость апреля);54;, а продлится оно, вероятно, от двух до четырех недель.;67;no_relation
55;##### — В декабре вы говорили,;56;что «Википедия» находится в процессе перехода на СС,;67;no_relation
55;##### — В декабре вы говорили,;57;но этот процесс долгий;67;no_relation
55;##### — В декабре вы говорили,;58;и сроки пока неясны.;67;no_relation
56;что «Википедия» находится в процессе перехода на СС,;57;но этот процесс долгий;67;joint_M
56;что «Википедия» находится в процессе перехода на СС,;58;и сроки пока неясны.;67;joint_M
57;но этот процесс долгий;58;и сроки пока неясны.;67;joint_M
61;Планируется как можно подробнее ознакомить сообщество с сутью изменений,;62;прежде чем проводить процедуру выбора,;67;sequence_M
61;Планируется как можно подробнее ознакомить сообщество с сутью изменений,;63;так как;67;no_relation
61;Планируется как можно подробнее ознакомить сообщество с сутью изменений,;64;в случае непонимания целей изменения лицензии;67;no_relation
61;Планируется как можно подробнее ознакомить сообщество с сутью изменений,;65;в простом голосовании может оказаться множество голосов «против», аргументированных несуществующими проблемами и подозрениями.;67;no_relation
62;прежде чем проводить процедуру выбора,;63;так как;67;no_relation
62;прежде чем проводить процедуру выбора,;64;в случае непонимания целей изменения лицензии;67;no_relation
62;прежде чем проводить процедуру выбора,;65;в простом голосовании может оказаться множество голосов «против», аргументированных несуществующими проблемами и подозрениями.;67;no_relation
63;так как;64;в случае непонимания целей изменения лицензии;67;no_relation
63;так как;65;в простом голосовании может оказаться множество голосов «против», аргументированных несуществующими проблемами и подозрениями.;67;same-unit_M
64;в случае непонимания целей изменения лицензии;65;в простом голосовании может оказаться множество голосов «против», аргументированных несуществующими проблемами и подозрениями.;67;condition_SN
67;Что пройдено;68;и что осталось,;67;joint_M
67;Что пройдено;69;какие прогнозы;67;joint_M
67;Что пройдено;70;и понятны ли сроки?;67;joint_M
68;и что осталось,;69;какие прогнозы;67;joint_M
68;и что осталось,;70;и понятны ли сроки?;67;joint_M
69;какие прогнозы;70;и понятны ли сроки?;67;joint_M
71;##### — Первым этапом было решение Совета поверенных фонда «Викимедиа» об официальном запросе для включения в следующую версию GFDL способа перехода на CC-BY-SA;72;(1 декабря 2007 года);67;elaboration_NS
71;##### — Первым этапом было решение Совета поверенных фонда «Викимедиа» об официальном запросе для включения в следующую версию GFDL способа перехода на CC-BY-SA;73;, второй этап — выход новой версии лицензии;67;no_relation
71;##### — Первым этапом было решение Совета поверенных фонда «Викимедиа» об официальном запросе для включения в следующую версию GFDL способа перехода на CC-BY-SA;74;(4 ноября 2008 года,;67;no_relation
